symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
MSFT,2018-10-18 00:00:00+00:00,108.5,110.53,107.83,110.1,32506192,103.2108840868,105.1419264342,102.5735449869,104.7328879075,32506192,0.0,1.0
MSFT,2018-10-19 00:00:00+00:00,108.66,110.86,108.21,108.93,32785475,103.3630844689,105.4558397223,102.9350208943,103.6199226136,32785475,0.0,1.0
MSFT,2018-10-22 00:00:00+00:00,109.63,110.54,108.24,109.32,26545607,104.2857992851,105.1514389581,102.963558466,103.9909110449,26545607,0.0,1.0
MSFT,2018-10-23 00:00:00+00:00,108.1,108.97,105.11,107.77,43770429,102.8303831317,103.6579727091,99.9861384918,102.5164698437,43770429,0.0,1.0
MSFT,2018-10-24 00:00:00+00:00,102.32,108.49,101.59,108.41,63897759,97.3321443296,103.2013715629,96.6377300864,103.1252713719,63897759,0.0,1.0
MSFT,2018-10-25 00:00:00+00:00,108.3,109.27,106.15,106.55,61646819,103.0206336092,103.9433484255,100.9754409753,101.3559419304,61646819,0.0,1.0
MSFT,2018-10-26 00:00:00+00:00,106.96,108.75,104.76,105.69,55523104,101.7459554095,103.4486971838,99.6532001561,100.5378648768,55523104,0.0,1.0
MSFT,2018-10-29 00:00:00+00:00,103.85,108.7,101.63,108.11,55162001,98.7875604831,103.4011345644,96.675780182,102.8398956555,55162001,0.0,1.0
MSFT,2018-10-30 00:00:00+00:00,103.73,104.38,100.11,103.66,65350878,98.6734101965,99.2917242487,95.2298765524,98.6068225294,65350878,0.0,1.0
MSFT,2018-10-31 00:00:00+00:00,106.81,108.14,105.39,105.44,51062383,101.6032675513,102.8684332272,100.2524891605,100.3000517799,51062383,0.0,1.0
MSFT,2018-11-01 00:00:00+00:00,105.92,107.32,105.53,107.05,33384201,100.756652926,102.0884062691,100.3856644948,101.8315681244,33384201,0.0,1.0
MSFT,2018-11-02 00:00:00+00:00,106.16,107.32,104.98,106.48,37680194,100.9849534991,102.0884062691,99.8624756814,101.2893542633,37680194,0.0,1.0
MSFT,2018-11-05 00:00:00+00:00,107.51,107.74,105.9,106.37,27922144,102.2691442228,102.487932272,100.7376278783,101.1847165006,27922144,0.0,1.0
MSFT,2018-11-06 00:00:00+00:00,107.72,108.84,106.28,107.38,24340248,102.4689072243,103.5343098987,101.0991037857,102.1454814124,24340248,0.0,1.0
MSFT,2018-11-07 00:00:00+00:00,111.96,112.24,109.4,109.44,37901704,106.5022173489,106.7685680176,104.0670112359,104.1050613314,37901704,0.0,1.0
MSFT,2018-11-08 00:00:00+00:00,111.75,112.21,110.91,111.8,25644105,106.3024543475,106.7400304459,105.5034023416,106.3500169669,25644105,0.0,1.0
MSFT,2018-11-09 00:00:00+00:00,109.57,111.45,108.76,110.85,32039223,104.2287241419,106.0170786311,103.4582097077,105.4463271984,32039223,0.0,1.0
MSFT,2018-11-12 00:00:00+00:00,106.87,109.96,106.1,109.42,33621807,101.6603426945,104.5997125731,100.9278783559,104.0860362837,33621807,0.0,1.0
MSFT,2018-11-13 00:00:00+00:00,106.94,108.74,106.64,107.55,35374583,101.7269303617,103.4391846599,101.4415546453,102.3071943183,35374583,0.0,1.0
MSFT,2018-11-14 00:00:00+00:00,104.97,108.26,104.47,108.1,39495141,100.290539256,103.4338742484,99.8128287708,103.2810068931,39495141,0.46,1.0
MSFT,2018-11-15 00:00:00+00:00,107.28,107.8,103.91,104.99,38505165,102.4975616974,102.994380602,99.2777930274,100.3096476754,38505165,0.0,1.0
MSFT,2018-11-16 00:00:00+00:00,108.29,108.88,106.8,107.08,33502121,103.4625368775,104.02623525,102.0389596317,102.3064775034,33502121,0.0,1.0
MSFT,2018-11-19 00:00:00+00:00,104.62,108.56,103.55,108.27,44773899,99.9561419164,103.7205005395,98.9338414781,103.4434284581,44773899,0.0,1.0
MSFT,2018-11-20 00:00:00+00:00,101.71,102.97,99.35,101.8,64052457,97.1758668927,98.3796973153,94.9210734027,97.26185478,64052457,0.0,1.0
MSFT,2018-11-21 00:00:00+00:00,103.11,104.43,102.24,103.6,28130621,98.5134562512,99.774611932,97.682240007,98.9816125266,28130621,0.0,1.0
MSFT,2018-11-23 00:00:00+00:00,103.07,103.8099,102.0,102.17,13823099,98.4752394123,99.1821553883,97.4529389741,97.615360539,13823099,0.0,1.0
MSFT,2018-11-26 00:00:00+00:00,106.47,106.63,104.58,104.79,32336165,101.7236707115,101.8765380667,99.9179250775,100.1185634813,32336165,0.0,1.0
MSFT,2018-11-27 00:00:00+00:00,107.14,107.33,105.36,106.27,29124486,102.3638027616,102.545332746,100.6631534344,101.5325865174,29124486,0.0,1.0
MSFT,2018-11-28 00:00:00+00:00,111.12,111.33,107.86,107.89,46788461,106.1663782235,106.3670166273,103.0517058602,103.0803684893,46788461,0.0,1.0
MSFT,2018-11-29 00:00:00+00:00,110.19,111.12,109.03,110.33,28123195,105.2778367211,106.1663782235,104.1695483955,105.411595657,28123195,0.0,1.0
MSFT,2018-11-30 00:00:00+00:00,110.89,110.97,109.36,110.7,33665624,105.9466314004,106.023065078,104.4848373157,105.765101416,33665624,0.0,1.0
MSFT,2018-12-03 00:00:00+00:00,112.09,113.42,110.73,113.0,34732772,107.0931365648,108.3638464553,105.7937640451,107.9625696478,34732772,0.0,1.0
MSFT,2018-12-04 00:00:00+00:00,108.52,112.64,108.21,111.94,45196984,103.6822837007,107.6186180984,103.3861031999,106.9498234192,45196984,0.0,1.0
MSFT,2018-12-06 00:00:00+00:00,109.19,109.24,105.0,105.82,49107431,104.3224157508,104.3701867993,100.3192018851,101.1026470808,49107431,0.0,1.0
MSFT,2018-12-07 00:00:00+00:00,104.82,109.45,104.3,108.38,45044937,100.1472261104,104.5708252031,99.6504072058,103.5485247648,45044937,0.0,1.0
MSFT,2018-12-10 00:00:00+00:00,107.59,107.98,103.89,104.8,40801525,102.7937421982,103.1663563767,99.258684608,100.128117691,40801525,0.0,1.0
MSFT,2018-12-11 00:00:00+00:00,108.59,110.95,107.44,109.8,42381947,103.7491631686,106.0039566586,102.6504290527,104.9052225427,42381947,0.0,1.0
MSFT,2018-12-12 00:00:00+00:00,109.08,111.27,109.04,110.89,36183020,104.217319444,106.3096913691,104.1791026052,105.9466314004,36183020,0.0,1.0
MSFT,2018-12-13 00:00:00+00:00,109.45,110.87,108.63,109.58,31333362,104.5708252031,105.9275229809,103.7873800074,104.6950299292,31333362,0.0,1.0
MSFT,2018-12-14 00:00:00+00:00,106.03,109.26,105.5,108.25,47043136,101.3032854845,104.3892952187,100.7969123702,103.4243200387,47043136,0.0,1.0
MSFT,2018-12-17 00:00:00+00:00,102.89,105.8,101.71,105.41,56957314,98.3032636377,101.0835386614,97.1758668927,100.7109244829,56957314,0.0,1.0
MSFT,2018-12-18 00:00:00+00:00,103.97,104.51,102.52,103.75,49319196,99.3351182856,99.8510456096,97.9497578787,99.1249256722,49319196,0.0,1.0
MSFT,2018-12-19 00:00:00+00:00,103.69,106.88,101.35,103.65,68198186,99.0676004139,102.1153933093,96.8319153434,99.0293835751,68198186,0.0,1.0
MSFT,2018-12-20 00:00:00+00:00,101.51,104.31,98.78,103.05,70334184,96.9847826986,99.6599614156,94.3764834496,98.4561309929,70334184,0.0,1.0
MSFT,2018-12-21 00:00:00+00:00,98.23,103.0,97.46,101.63,111242070,93.8510019159,98.4083599444,93.1153277688,97.0994332151,111242070,0.0,1.0
MSFT,2018-12-24 00:00:00+00:00,94.13,97.97,93.98,97.68,43935192,89.9337759376,93.6025924636,89.790462792,93.3255203822,43935192,0.0,1.0
MSFT,2018-12-26 00:00:00+00:00,100.56,100.69,93.96,95.14,51634793,96.0771327768,96.2013375029,89.7713543726,90.8987511176,51634793,0.0,1.0
MSFT,2018-12-27 00:00:00+00:00,101.18,101.19,96.4,99.3,49498509,96.6694937784,96.6790479881,92.1025815402,94.8733023542,49498509,0.0,1.0
MSFT,2018-12-28 00:00:00+00:00,100.39,102.41,99.52,102.09,38169312,95.9147112118,97.8446615719,95.0834949677,97.5389268614,38169312,0.0,1.0
MSFT,2018-12-31 00:00:00+00:00,101.57,102.4,100.44,101.29,33173765,97.0421079568,97.8351073622,95.9624822604,96.7745900851,33173765,0.0,1.0
MSFT,2019-01-02 00:00:00+00:00,101.12,101.75,98.94,99.55,35329345,96.6121685202,97.2140837315,94.5293508049,95.1121575968,35329345,0.0,1.0
MSFT,2019-01-03 00:00:00+00:00,97.4,100.19,97.2,100.1,42578410,93.0580025105,95.7236270178,92.8669183165,95.6376391304,42578410,0.0,1.0
MSFT,2019-01-04 00:00:00+00:00,101.93,102.51,98.93,99.72,44060620,97.3860595062,97.940203669,94.5197965952,95.2745791617,44060620,0.0,1.0
MSFT,2019-01-07 00:00:00+00:00,102.06,103.27,100.98,101.64,35656136,97.5102642323,98.6663236064,96.4784095843,97.1089874248,35656136,0.0,1.0
MSFT,2019-01-08 00:00:00+00:00,102.8,103.97,101.71,103.04,31514415,98.2172757503,99.3351182856,97.1758668927,98.4465767832,31514415,0.0,1.0
MSFT,2019-01-09 00:00:00+00:00,104.27,104.88,103.24,103.86,32280840,99.6217445767,100.2045513686,98.6376609773,99.2300219789,32280840,0.0,1.0
MSFT,2019-01-10 00:00:00+00:00,103.6,103.75,102.38,103.22,30067556,98.9816125266,99.1249256722,97.8159989428,98.6185525579,30067556,0.0,1.0
MSFT,2019-01-11 00:00:00+00:00,102.8,103.44,101.64,103.19,28314202,98.2172757503,98.8287451714,97.1089874248,98.5898899288,28314202,0.0,1.0
MSFT,2019-01-14 00:00:00+00:00,102.05,102.87,101.26,101.9,28437079,97.5007100226,98.2841552183,96.745927456,97.357396877,28437079,0.0,1.0
MSFT,2019-01-15 00:00:00+00:00,105.01,105.05,101.88,102.51,31587616,100.3287560948,100.3669729336,97.3382884576,97.940203669,31587616,0.0,1.0
MSFT,2019-01-16 00:00:00+00:00,105.38,106.26,104.96,105.26,29853865,100.6822618538,101.5230323077,100.2809850463,100.5676113374,29853865,0.0,1.0
MSFT,2019-01-17 00:00:00+00:00,106.12,106.63,104.76,105.0,28393015,101.3892733719,101.8765380667,100.0899008522,100.3192018851,28393015,0.0,1.0
MSFT,2019-01-18 00:00:00+00:00,107.71,107.9,105.91,107.46,37427587,102.9083927147,103.0899226991,101.1886349681,102.6695374721,37427587,0.0,1.0
MSFT,2019-01-22 00:00:00+00:00,105.68,107.1,104.86,106.75,32371253,100.9688881449,102.3255859228,100.1854429492,101.9911885832,32371253,0.0,1.0
MSFT,2019-01-23 00:00:00+00:00,106.71,107.04,105.34,106.12,25874294,101.9529717444,102.2682606646,100.644045015,101.3892733719,25874294,0.0,1.0
MSFT,2019-01-24 00:00:00+00:00,106.2,107.0,105.34,106.86,23164838,101.4657070495,102.2300438258,100.644045015,102.0962848899,23164838,0.0,1.0
MSFT,2019-01-25 00:00:00+00:00,107.17,107.88,106.2,107.24,31218193,102.3924653907,103.0708142796,101.4657070495,102.4593448586,31218193,0.0,1.0
MSFT,2019-01-28 00:00:00+00:00,105.08,106.48,104.66,106.26,29476719,100.3956355627,101.7332249212,99.9943587552,101.5230323077,29476719,0.0,1.0
MSFT,2019-01-29 00:00:00+00:00,102.94,104.97,102.17,104.88,31490547,98.3510346862,100.290539256,97.615360539,100.2045513686,31490547,0.0,1.0
MSFT,2019-01-30 00:00:00+00:00,106.38,106.38,104.33,104.62,49471866,101.6376828241,101.6376828241,99.679069835,99.9561419164,49471866,0.0,1.0
MSFT,2019-01-31 00:00:00+00:00,104.43,105.22,103.18,103.8,55636391,99.774611932,100.5293944986,98.5803357191,99.1726967207,55636391,0.0,1.0
MSFT,2019-02-01 00:00:00+00:00,102.78,104.1,102.35,103.78,35535690,98.1981673309,99.4593230118,97.7873363137,99.1535883013,35535690,0.0,1.0
MSFT,2019-02-04 00:00:00+00:00,105.74,105.8,102.77,102.87,31315282,101.0262134031,101.0835386614,98.1886131212,98.2841552183,31315282,0.0,1.0
MSFT,2019-02-05 00:00:00+00:00,107.22,107.27,105.96,106.06,27325365,102.4402364392,102.4880074877,101.2364060166,101.3319481136,27325365,0.0,1.0
MSFT,2019-02-06 00:00:00+00:00,106.03,107.0,105.53,107.0,20609759,101.3032854845,102.2300438258,100.8255749994,102.2300438258,20609759,0.0,1.0
MSFT,2019-02-07 00:00:00+00:00,105.27,105.59,104.29,105.19,29760697,100.5771655471,100.8829002576,99.6408529961,100.5007318694,29760697,0.0,1.0
MSFT,2019-02-08 00:00:00+00:00,105.67,105.78,104.26,104.39,21461093,100.9593339352,101.0644302419,99.612190367,99.7363950932,21461093,0.0,1.0
MSFT,2019-02-11 00:00:00+00:00,105.25,106.58,104.97,106.2,18914123,100.5580571277,101.8287670182,100.290539256,101.4657070495,18914123,0.0,1.0
MSFT,2019-02-12 00:00:00+00:00,106.89,107.14,105.48,106.14,25056595,102.124947519,102.3638027616,100.7778039508,101.4083817913,25056595,0.0,1.0
MSFT,2019-02-13 00:00:00+00:00,106.81,107.78,106.71,107.5,18394869,102.0485138414,102.9752721826,101.9529717444,102.7077543109,18394869,0.0,1.0
MSFT,2019-02-14 00:00:00+00:00,106.9,107.29,105.66,106.31,21784703,102.1345017287,102.5071159071,100.9497797255,101.5708033562,21784703,0.0,1.0
MSFT,2019-02-15 00:00:00+00:00,108.22,108.3,107.36,107.91,26606886,103.3956574096,103.4720910872,102.5739953751,103.0994769088,26606886,0.0,1.0
MSFT,2019-02-19 00:00:00+00:00,108.17,108.66,107.78,107.79,18038460,103.347886361,103.8160426365,102.9752721826,102.9848263923,18038460,0.0,1.0
MSFT,2019-02-20 00:00:00+00:00,107.15,107.94,106.29,107.86,21607671,102.8128506177,103.5708735014,101.9876611493,103.4941116903,21607671,0.46,1.0
MSFT,2019-02-21 00:00:00+00:00,109.41,109.48,106.87,106.9,29063231,104.9813717786,105.0485383632,102.5441842791,102.5729699583,29063231,0.0,1.0
MSFT,2019-02-22 00:00:00+00:00,110.97,111.2,109.82,110.05,27763218,106.4782270932,106.6989172999,105.37477606,105.5954662667,27763218,0.0,1.0
MSFT,2019-02-25 00:00:00+00:00,111.59,112.18,111.26,111.76,23750599,107.0731311286,107.6392494847,106.7564886581,107.2362499769,23750599,0.0,1.0
MSFT,2019-02-26 00:00:00+00:00,112.36,113.24,111.17,111.26,21536733,107.8119635595,108.6563434806,106.6701316208,106.7564886581,21536733,0.0,1.0
MSFT,2019-02-27 00:00:00+00:00,112.17,112.36,110.88,111.69,21487062,107.6296542584,107.8119635595,106.3918700559,107.1690833923,21487062,0.0,1.0
MSFT,2019-02-28 00:00:00+00:00,112.03,112.88,111.73,112.04,29083934,107.4953210891,108.310915331,107.2074642978,107.5049163155,29083934,0.0,1.0
MSFT,2019-03-01 00:00:00+00:00,112.53,113.02,111.67,112.89,23501169,107.9750824079,108.4452485003,107.1498929396,108.3205105574,23501169,0.0,1.0
MSFT,2019-03-04 00:00:00+00:00,112.26,113.25,110.8,113.02,26608014,107.7160112957,108.6659387069,106.3151082449,108.4452485003,26608014,0.0,1.0
MSFT,2019-03-05 00:00:00+00:00,111.7,112.39,111.23,112.25,19538318,107.1786786187,107.8407492386,106.727702979,107.7064160694,19538318,0.0,1.0
MSFT,2019-03-06 00:00:00+00:00,111.75,112.66,111.43,111.87,17686996,107.2266547506,108.0998203508,106.9196075065,107.3417974671,17686996,0.0,1.0
MSFT,2019-03-07 00:00:00+00:00,110.39,111.55,109.87,111.4,25338954,105.9217039634,107.034750223,105.4227521919,106.8908218274,25338954,0.0,1.0
MSFT,2019-03-08 00:00:00+00:00,110.51,110.71,108.8,109.16,22818430,106.03684668,106.2287512075,104.3960629697,104.7414911192,22818430,0.0,1.0
MSFT,2019-03-11 00:00:00+00:00,112.83,112.95,110.98,110.99,26491618,108.2629391992,108.3780819157,106.4878223196,106.497417546,26491618,0.0,1.0
MSFT,2019-03-12 00:00:00+00:00,113.62,113.99,112.65,112.82,26132717,109.0209620829,109.3759854588,108.0902251244,108.2533439728,26132717,0.0,1.0
MSFT,2019-03-13 00:00:00+00:00,114.5,115.0,113.78,114.13,35513771,109.8653420039,110.3451033227,109.1744857049,109.510318628,35513771,0.0,1.0
MSFT,2019-03-14 00:00:00+00:00,114.59,115.2,114.33,114.54,30763367,109.9516990413,110.5370078502,109.7022231555,109.9037229094,30763367,0.0,1.0
MSFT,2019-03-15 00:00:00+00:00,115.91,117.25,114.59,115.34,54630661,111.2182689229,112.5040292573,109.9516990413,110.6713410195,54630661,0.0,1.0
MSFT,2019-03-18 00:00:00+00:00,117.57,117.61,116.05,116.17,31207596,112.8110765013,112.8494574068,111.3526020922,111.4677448087,31207596,0.0,1.0
MSFT,2019-03-19 00:00:00+00:00,117.65,118.44,116.99,118.09,37588697,112.8878383123,113.645861196,112.2545533715,113.3100282729,37588697,0.0,1.0
MSFT,2019-03-20 00:00:00+00:00,117.52,118.75,116.71,117.39,28113343,112.7631003695,113.9433132137,111.985887033,112.6383624266,28113343,0.0,1.0
MSFT,2019-03-21 00:00:00+00:00,120.22,120.82,117.09,117.14,29854446,115.3538114909,115.9295250735,112.3505056353,112.3984817672,29854446,0.0,1.0
MSFT,2019-03-22 00:00:00+00:00,117.05,119.59,117.04,119.5,33624528,112.3121247298,114.7493122293,112.3025295034,114.6629551919,33624528,0.0,1.0
MSFT,2019-03-25 00:00:00+00:00,117.66,118.01,116.32,116.56,27067117,112.8974335387,113.2332664619,111.6116732043,111.8419586374,27067117,0.0,1.0
MSFT,2019-03-26 00:00:00+00:00,117.91,118.71,116.85,118.62,26097665,113.1373141981,113.9049323082,112.1202202023,113.8185752708,26097665,0.0,1.0
MSFT,2019-03-27 00:00:00+00:00,116.77,118.21,115.52,117.88,22733427,112.0434583913,113.4251709894,110.8440550943,113.108528519,22733427,0.0,1.0
MSFT,2019-03-28 00:00:00+00:00,116.93,117.58,116.13,117.44,18334755,112.1969820133,112.8206717277,111.4293639032,112.6863385584,18334755,0.0,1.0
MSFT,2019-03-29 00:00:00+00:00,117.94,118.32,116.96,118.07,25399752,113.1660998772,113.5307184795,112.2257676924,113.2908378201,25399752,0.0,1.0
MSFT,2019-04-01 00:00:00+00:00,119.02,119.11,118.1,118.95,22789103,114.2023843258,114.2887413632,113.3196234993,114.1352177412,22789103,0.0,1.0
MSFT,2019-04-02 00:00:00+00:00,119.19,119.48,118.52,119.06,18142297,114.3655031742,114.6437647391,113.722623007,114.2407652313,18142297,0.0,1.0
MSFT,2019-04-03 00:00:00+00:00,119.97,120.43,119.15,119.86,22860744,115.1139308315,115.5553112448,114.3271222687,115.0083833414,22860744,0.0,1.0
MSFT,2019-04-04 00:00:00+00:00,119.36,120.23,118.38,120.1,20112848,114.5286220226,115.3634067173,113.5882898378,115.2386687744,20112848,0.0,1.0
MSFT,2019-04-05 00:00:00+00:00,119.89,120.23,119.37,119.39,15826245,115.0371690205,115.3634067173,114.538217249,114.5574077017,15826245,0.0,1.0
MSFT,2019-04-08 00:00:00+00:00,119.93,120.02,118.64,119.81,15116186,115.075549926,115.1619069634,113.8377657236,114.9604072095,15116186,0.0,1.0
MSFT,2019-04-09 00:00:00+00:00,119.28,119.54,118.58,118.63,17611981,114.4518602116,114.7013360974,113.7801943653,113.8281704972,17611981,0.0,1.0
MSFT,2019-04-10 00:00:00+00:00,120.19,120.35,119.54,119.76,16477169,115.3250258118,115.4785494338,114.7013360974,114.9124310777,16477169,0.0,1.0
MSFT,2019-04-11 00:00:00+00:00,120.33,120.85,119.92,120.54,14209121,115.4593589811,115.9583107526,115.0659546997,115.660858735,14209121,0.0,1.0
MSFT,2019-04-12 00:00:00+00:00,120.95,120.98,120.37,120.64,19745143,116.0542630164,116.0830486955,115.4977398866,115.7568109987,19745143,0.0,1.0
MSFT,2019-04-15 00:00:00+00:00,121.05,121.58,120.57,120.94,15792572,116.1502152801,116.6587622781,115.6896444141,116.04466779,15792572,0.0,1.0
MSFT,2019-04-16 00:00:00+00:00,120.77,121.65,120.1,121.64,14071787,115.8815489416,116.7259288627,115.2386687744,116.7163336363,14071787,0.0,1.0
MSFT,2019-04-17 00:00:00+00:00,121.77,121.85,120.54,121.24,19300938,116.8410715792,116.9178333902,115.660858735,116.3325245813,19300938,0.0,1.0
MSFT,2019-04-18 00:00:00+00:00,123.37,123.52,121.3,122.19,27990998,118.3763077993,118.520236195,116.3900959395,117.244071087,27990998,0.0,1.0
MSFT,2019-04-22 00:00:00+00:00,123.76,124.0,122.57,122.62,15648724,118.750521628,118.980807061,117.6086896893,117.6566658212,15648724,0.0,1.0
MSFT,2019-04-23 00:00:00+00:00,125.44,125.58,123.83,124.1,24025521,120.3625196592,120.4968528284,118.8176882126,119.0767593248,24025521,0.0,1.0
MSFT,2019-04-24 00:00:00+00:00,125.01,125.85,124.52,125.79,31256980,119.949924925,120.7559239406,119.4797588326,120.6983525823,31256980,0.0,1.0
MSFT,2019-04-25 00:00:00+00:00,129.15,131.37,128.83,130.06,38033892,123.9223486446,126.0524889001,123.6153014006,124.7955142448,38033892,0.0,1.0
MSFT,2019-04-26 00:00:00+00:00,129.89,130.52,129.02,129.7,23654933,124.6323953964,125.2368946581,123.7976107017,124.4500860953,23654933,0.0,1.0
MSFT,2019-04-29 00:00:00+00:00,129.77,130.18,129.35,129.9,16324183,124.5172526799,124.9106569613,124.1142531721,124.6419906228,16324183,0.0,1.0
MSFT,2019-04-30 00:00:00+00:00,130.6,130.7,129.39,129.81,24166503,125.3136564691,125.4096087329,124.1526340776,124.5556335854,24166503,0.0,1.0
MSFT,2019-05-01 00:00:00+00:00,127.88,130.65,127.7,130.53,26821692,122.7037548949,125.361632601,122.5310408201,125.2464898845,26821692,0.0,1.0
MSFT,2019-05-02 00:00:00+00:00,126.21,128.0,125.52,127.98,27350161,121.1013520901,122.8188976114,120.4392814702,122.7997071586,27350161,0.0,1.0
MSFT,2019-05-03 00:00:00+00:00,128.9,129.43,127.25,127.36,24911126,123.6824679852,124.1910149831,122.0992556332,122.2048031233,24911126,0.0,1.0
MSFT,2019-05-06 00:00:00+00:00,128.15,128.56,126.11,126.39,24239464,122.962826007,123.3562302884,121.0053998263,121.2740661649,24239464,0.0,1.0
MSFT,2019-05-07 00:00:00+00:00,125.52,127.18,124.22,126.46,36017661,120.4392814702,122.0320890486,119.1919020413,121.3412327495,36017661,0.0,1.0
MSFT,2019-05-08 00:00:00+00:00,125.51,126.37,124.75,125.44,28418996,120.4296862438,121.2548757121,119.7004490392,120.3625196592,28418996,0.0,1.0
MSFT,2019-05-09 00:00:00+00:00,125.5,125.79,123.57,124.29,27235835,120.4200910174,120.6983525823,118.5682123269,119.2590686259,27235835,0.0,1.0
MSFT,2019-05-10 00:00:00+00:00,127.13,127.93,123.82,124.91,30915084,121.9841129167,122.7517310268,118.8080929863,119.8539726612,30915084,0.0,1.0
MSFT,2019-05-13 00:00:00+00:00,123.35,125.55,123.04,124.11,33944923,118.3571173466,120.4680671493,118.0596653289,119.0863545512,33944923,0.0,1.0
MSFT,2019-05-14 00:00:00+00:00,124.73,125.88,123.7,123.87,25266315,119.6812585865,120.7847096197,118.6929502698,118.8560691181,25266315,0.0,1.0
MSFT,2019-05-15 00:00:00+00:00,126.02,126.71,123.7,124.26,24722708,121.3604232023,122.0249105218,119.1262049684,119.6654990249,24722708,0.46,1.0
MSFT,2019-05-16 00:00:00+00:00,128.93,129.38,126.46,126.75,30112216,124.1628262456,124.5961875409,121.7841542466,122.0634315258,30112216,0.0,1.0
MSFT,2019-05-17 00:00:00+00:00,128.07,130.46,127.92,128.31,25770539,123.3346246589,125.6362546498,123.1901708938,123.5657506831,25770539,0.0,1.0
MSFT,2019-05-20 00:00:00+00:00,126.22,127.59,125.76,126.52,23706934,121.5530282224,122.8723726105,121.110036676,121.8419357526,23706934,0.0,1.0
MSFT,2019-05-21 00:00:00+00:00,126.9,127.53,126.58,127.43,15293260,122.207885291,122.8145911045,121.8997172587,122.7182885944,15293260,0.0,1.0
MSFT,2019-05-22 00:00:00+00:00,127.67,128.24,126.52,126.62,15396485,122.9494146186,123.498338926,121.8419357526,121.9382382627,15396485,0.0,1.0
MSFT,2019-05-23 00:00:00+00:00,126.18,126.29,124.74,126.2,23603810,121.5145072184,121.6204399795,120.1277510732,121.5337677204,23603810,0.0,1.0
MSFT,2019-05-24 00:00:00+00:00,126.24,127.42,125.97,126.91,14123358,121.5722887244,122.7086583434,121.3122719472,122.217515542,14123358,0.0,1.0
